,site,year,species,nestID,loc_Year_nestID,plot,Nest_location_northing_WGS84_Dec_degree,Nest_location_Easting_WGS84_Dec_degree,Photo_taken,temp_probe,Trapped(y/n),First_Trapping_date,Second_Trapping_date,Third_Trapping_date,Mayfield_start_date (formula),Mayfield_end date (formula),Mayfield_end_date (formula)_source,Mayfield_days (formula),Fate ,fail cause,Completed_Clutch_Size,Observed_Clutch_Completion_date,#_of_Eggs_Hatched,Hatch_Date,Method_Hatch_Date_Determined,Estimated Nest Initiation Date,Estimated_nest_initiation_date_source,Inc_duration_used_for_estimated_nest_initiation_calculation,Clutch_size_when_nest_found,Clutch_status_when_nest_found,Date Found ,Last Active,Last Checked,June 1st,June 2nd,June 3rd,June 4th,June 5th,June 6th,June 7th,June 8th,June 9th,June 10th,June 11th,June 12th,June 13th,June 14th,June 15th,June 16th,June 17th,June 18th,June 19th,June 20th,June 21st,June 22nd,June 23rd,June 24th,June 25th,June 26th,June 27th,June 28th,June 29th,June 30th,July 1st,July 2nd,July 3rd,July 4th,July 5th,July 6th,July 7th,July 8th,July 9th,July 10th,July 11th,July 12th,July 13th,July 14th,July 15th,July 16th,July 17th,July 18th,July 19th,July 20th,July 21st,July 22nd,July 23rd,July 24th,July 25th,July 26th,July 27th,July 28th,July 29th,July 30th,July 31st,August 1st,August 2nd,August 3rd,August 4th,August 5th,Notes_Field,,
,East Bay Mainland,2017,REPH,RPT04,e2017-RPT04,A,63.98597222,-81.65547,y,y,n,,,,03-Jul-2017,05-Jul-2017,date between last active and last checked,2,failed,predated,4,25-Jun-2017,0,,,22-Jun-2017,egg floating,19,4,complete,03-Jul-2017,04-Jul-2017,06-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e active,temp probe in at 16:02,,"failed, predation, tp retrieved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPT05,e2017-RPT05,A,63.98608333,-81.65389,y,,n,,,,03-Jul-2017,06-Jul-2017,date between last active and last checked,3,failed,predated,1,,0,,,,,19,1,unknown,03-Jul-2017,03-Jul-2017,10-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e active,,,,,process/tp,process/tp,"0e, inactive",,surveyed,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW01,e2017-RPW01,C,63.98011111,-81.70286,y,y,y,20-Jun-17,,,17-Jun-2017,22-Jun-2017,date between last active and last checked,5,failed,predated,4,15-Jun-2017,0,,,12-Jun-2017,egg floating,19,4,complete,17-Jun-2017,20-Jun-2017,25-Jun-2017,,,,,,,,,,,,,,,,,4e active,"4e, active, temp probe placed at 10:47",4e active,4e active - band male\,,,,,"failed, collected temp probe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW02,e2017-RPW02,C,63.98077778,-81.70208,y,y,y,21-Jun-2017,,,19-Jun-2017,08-Jul-2017,hatch date,19,success,na,4,19-Jun-2017,4,08-Jul-2017,chick seen,16-Jun-2017,hatch_date_minus_incubation_duration,19,2,incomplete,17-Jun-2017,07-Jul-2017,10-Jul-2017,,,,,,,,,,,,,,,,,2e active,,3e active,,"4e active, band male",,,,4e active,,"4e active, eggs processed",,,4e active,,,,4 active; no signs,,4e w/multiple stars each,active; 4e w stars,,,2 chicks dead in nest (blizzard) retrieved TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW03,e2017-RPW03,F,63.99238889,-81.67936,y,y,n,,,,20-Jun-2017,24-Jun-2017,date between last active and last checked,4,failed,predated,4,20-Jun-2017,0,,,17-Jun-2017,egg floating,19,1,incomplete,18-Jun-2017,21-Jun-2017,27-Jun-2017,,,,,,,,,,,,,,,,,,1e active,,,4e active - temp probe in,,,,,,"0e, failed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW04,e2017-RPW04,E,63.99597222,-81.66606,y,y,n,,,,18-Jun-2017,22-Jun-2017,date between last active and last checked,4,failed,predated,4,17-Jun-2017,0,,,14-Jun-2017,egg floating,19,4,complete,18-Jun-2017,19-Jun-2017,25-Jun-2017,,,,,,,,,,,,,,,,,,4e active,temp probe in at 11:56,,,,,,failed,,,,,,,,,,,,,,,,,,tp retrieved,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW05,e2017-RPW05,E,63.99855556,-81.66525,y,y,y,19-Jun-2017,,,18-Jun-2017,30-Jun-2017,hatch date,12,success,na,4,07-Jun-2017,4,30-Jun-2017,chick seen,08-Jun-2017,hatch_date_minus_incubation_duration,19,4,complete,18-Jun-2017,30-Jun-2017,30-Jun-2017,,,,,,,,,,,,,,,,,,4e active,"temp probe in at 13:15, band male, 4e active",,,no hatch signs,,"hatch check, no hatch signs, 4e active",,"4e active,no signs of hatch",,"4e active,no signs of hatch",,"hatch! 2 chicks in nest, immobile. ",,,,"male obs'd peeping to chicks, chicks observed - TP collected",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW06,e2017-RPW06,I,64.00069444,-81.66503,y,y,n,,,,17-Jun-2017,26-Jun-2017,date between last active and last checked,9,failed,predated,4,17-Jun-2017,0,,,14-Jun-2017,egg floating,19,3,incomplete,18-Jun-2017,21-Jun-2017,02-Jul-2017,,,,,,,,,,,,,,,,,,3e active,,,"4e active, temp probe in",,,,,,,,,,,"failed, retrieved TP at 16:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW07,e2017-RPW07,C,63.98219444,-81.69986,y,,y,21-Jun-2017,,,21-Jun-2017,23-Jun-2017,date between last active and last checked,2,failed,predated,4,02-Jun-2017,0,,,15-Jun-2017,egg floating,19,4,complete,21-Jun-2017,21-Jun-2017,26-Jun-2017,,,,,,,,,,,,,,,,,,,,,4e active; banded,,,,,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW08,e2017-RPW08,E,63.99102778,-81.66825,y,y,n,,,,24-Jun-2017,08-Jul-2017,hatch date,14,success,na,4,19-Jun-2017,4,08-Jul-2017,estimate,16-Jun-2017,egg floating,19,4,complete,24-Jun-2017,06-Jul-2017,10-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,4e active,"4e active, TP deployed at 11:05am",,,,,4e active,,,,no hs,,"4e have 1-2 stars, TP replaced",,,,"egg fragments found in nest, male obs'd flying around area. REPH chick found dead by BBT01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW09,e2017-RPW09,C,63.98225,-81.68969,y,y,n,,,,25-Jun-2017,03-Jul-2017,date between last active and last checked,8,failed,abandon,4,21-Jun-2017,0,,,18-Jun-2017,egg floating,19,4,complete,25-Jun-2017,30-Jun-2017,07-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,4e active,"4e active, white temp probe deployed",,,,abandoned(TP),,4e (no adult present),,,,"4e no adult, replaced \TP",t.p and 4e retrieved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW10,e2017-RPW10,B,63.98530556,-81.67231,y,,n,,,,25-Jun-2017,11-Jul-2017,hatch date,16,success,na,4,22-Jun-2017,4,11-Jul-2017,estimate,19-Jun-2017,egg floating,19,4,complete,25-Jun-2017,10-Jul-2017,10-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,4e active,"4e active, trap attemp, didn't return.  Too rocky for temp probe",,,,,,4e active,,,,,,,,male brooding on nest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW11,e2017-RPW11,B,63.98636111,-81.67053,y,y,y,26-Jun-2017,,,25-Jun-2017,29-Jun-2017,date between last active and last checked,4,failed,predated,4,22-Jun-2017,0,,,18-Jun-2017,egg floating,19,4,complete,25-Jun-2017,26-Jun-2017,02-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,4e active,"temp probe in, male banded",,,,,,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW12,e2017-RPW12,A,63.99033333,-81.65644,y,y,y,26-Jun-2017,,,25-Jun-2017,28-Jun-2017,date between last active and last checked,3,failed,predated,4,15-Jun-2017,0,,,12-Jun-2017,egg floating,19,4,complete,25-Jun-2017,26-Jun-2017,01-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,4e active,"temp probe in, male banded",,,,"not checked,nest not found","failed, predation, TP retrieved",,,,,,,,,,,surveyed,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW13,e2017-RPW13,F,63.98994444,-81.69225,y,y,y,29-Jun-2017,,,29-Jun-2017,05-Jul-2017,hatch date,6,success,na,,18-Jun-2017,3,05-Jul-2017,chick seen,13-Jun-2017,hatch_date_minus_incubation_duration,19,4,complete,29-Jun-2017,05-Jul-2017,06-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"temp probe at 11:55; 4e active, banded",,,,active; no signs,,"3 chicks, 1e!",tp retrieved; 3 chicks seen with adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW14,e2017-RPW14,D,63.97727778,-81.72372,y,,n,,,,30-Jun-2017,01-Jul-2017,date between last active and last checked,1,failed,predated,3,,0,,,29-Jun-2017,egg floating,19,3,complete,30-Jun-2017,30-Jun-2017,02-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3E Active, processed",,failed,,,,,,,,,,surveyed,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW15,e2017-RPW15,B,63.98736111,-81.67717,y,,n,,,,01-Jul-2017,03-Jul-2017,date between last active and last checked,2,failed,predated,4,29-Jun-2017,0,,,26-Jun-2017,egg floating,19,4,complete,01-Jul-2017,02-Jul-2017,04-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e active,4e active,,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW16,e2017-RPW16,A,63.99,-81.64992,n,,n,,,,03-Jul-2017,06-Jul-2017,date between last active and last checked,3,failed,predated,1,,0,,,,,19,1,unknown,03-Jul-2017,03-Jul-2017,10-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e active,,,,,,,0e ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW17,e2017-RPW17,G,63.98905556,-81.70689,y,,n,,,,05-Jul-2017,07-Jul-2017,date between last active and last checked,2,failed,predated,4,25-Jun-2017,0,,,22-Jun-2017,egg floating,19,4,complete,05-Jul-2017,05-Jul-2017,10-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4E active,failed?,confirm fate,confirm fate,confirm fate,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,REPH,RPW18,e2017-RPW18,B,63.97952778,-81.67697,y,,y,16-Jul-2017,,,16-Jul-2017,19-Jul-2017,hatch date,3,success,na,4,03-Jul-2017,4,19-Jul-2017,chick seen,27-Jun-2017,hatch_date_minus_incubation_duration,19,4,complete,16-Jul-2017,19-Jul-2017,19-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4E active, male banded, nest not good for tp",,"2c, fresh, 1e w 2 stars, 1e w 1 star",4e hatched,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RNPH,RNLW01,e2017-RNLW01,K,63.99763889,-81.71911,n,,n,,,,13-Jul-2017,25-Jul-2017,hatch date,12,success,na,4,02-Jul-2017,2,25-Jul-2017,chick seen,02-Jul-2017,hatch_date_minus_incubation_duration,20,4,complete,13-Jul-2017,25-Jul-2017,25-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e active,,,,,"4e active, no male seen, no hs",,4e active; no hatch signs,,"active no hatch signs, 2e with dents",,,2 chicks hatched!,,,,,,,,,,,,,,
,East Bay Mainland,2017,RNPH,RNT01,e2017-RNT01,A,63.98552778,-81.65947,y,,y,06-Jul-2017,,,02-Jul-2017,12-Jul-2017,date between last active and last checked,10,failed,predated,4,02-Jul-2017,0,,,02-Jul-2017,egg floating,20,3,incomplete,01-Jul-2017,09-Jul-2017,15-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e active,,"4e active, reprocessed",male banded,,,,,4e active,,,,,check,failed,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLGH01,e2017-RTLGH01,J,63.99958333,-81.68319,n,,,,,,25-Jun-2017,07-Jul-2017,date between last active and last checked,12,failed,predated,1,,0,,,,,25.2,1,unknown,25-Jun-2017,03-Jul-2017,11-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,1e active,,,active,,,,,active,,,,,,,,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLGH02,e2017-RTLGH02,I,64.00413889,-81.66572,n,,,,,,04-Jul-2017,14-Jul-2017,date between last active and last checked,10,failed,predated,2,,0,,,,,25.2,2,unknown,04-Jul-2017,11-Jul-2017,18-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e active,,,,,,,1e active,,,,,,,failed,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLGH03,e2017-RTLGH03,C,63.97688889,-81.69683,n,,n,,,,11-Jul-2017,22-Jul-2017,hatch date,11,success,na,,,2,22-Jul-2017,chick seen,19-Jul-2017,hatch_date_minus_incubation_duration,25.2,,unknown,11-Jul-2017,18-Jul-2017,22-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,,,,,,,active,,,,success! Adult with 2 chicks on lake,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLGH04,e2017-RTLGH04,G,63.98838889,-81.69414,n,,,,,,10-Jul-2017,25-Jul-2017,date last active,15,unknown,na,,,unk,,,,,25.2,,unknown,10-Jul-2017,25-Jul-2017,25-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bird observed on nest on this date, but was not marked until the 25th",,,,,,,,,,,,,,,active,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLGH05,e2017-RTLGH05,B,63.98386111,-81.66889,n,,,,,,25-Jul-2017,25-Jul-2017,date last active,0,unknown,na,2,,unk,,,,,25.2,2,unknown,25-Jul-2017,25-Jul-2017,25-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e active,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLLK01,e2017-RTLLK01,C,63.97655556,-81.70483,y,,n,,,,21-Jun-2017,22-Jul-2017,hatch date,31,success,na,1,,2,22-Jul-2017,chick seen,19-Jul-2017,hatch_date_minus_incubation_duration,25.2,1,unknown,21-Jun-2017,18-Jul-2017,22-Jul-2017,,,,,,,,,,,,,,,,,,,,,1e active,,,,,,,,,,,,,,,,,,,,active,,,,,,,active,,,,success! Adult with 2 chicks on lake,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLLW01,e2017-RTLLW01,H,63.98505556,-81.73042,n,,,,,,25-Jun-2017,28-Jun-2017,date between last active and last checked,3,failed,predated,,,0,,,,,25.2,,unknown,25-Jun-2017,25-Jun-2017,02-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,"active, did not flush",,,,,,,"no sign of nest, failed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLLW02,e2017-RTLLW02,L,63.99163889,-81.73894,n,,,,,,25-Jun-2017,28-Jun-2017,date between last active and last checked,3,failed,predated,,,0,,,,,25.2,,unknown,25-Jun-2017,25-Jun-2017,02-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,"active, did not flush",,,,,,,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLLW03,e2017-RTLLW03,K,63.9945,-81.72156,n,,,,,,25-Jun-2017,28-Jun-2017,date between last active and last checked,3,failed,predated,,,0,,,,,25.2,,unknown,25-Jun-2017,25-Jun-2017,02-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,"active, did not flush",,,,,,,"failed, nest empty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLLW04,e2017-RTLLW04,H,63.98272222,-81.72186,n,,,,,,30-Jun-2017,22-Jul-2017,date last active,22,unknown,na,2,,unk,,,,,25.2,,unknown,30-Jun-2017,22-Jul-2017,22-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,,active,,,,2e active,,,,,active,,,,,,,"active, adult on nest",,active,,2e active,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLLW05,e2017-RTLLW05,B,63.98761111,-81.67592,n,,,,,,16-Jul-2017,,nest still active,,still sitting when crew left,unknown,2,,unk,,,,,25.2,2,complete,16-Jul-2017,21-Jul-2017,21-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e active,,,,,2e active,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLN01,e2017-RTLN01,L,63.99583333,-81.73122,n,,,,,,30-Jun-2017,05-Jul-2017,date between last active and last checked,5,failed,predated,1,,0,,,,,25.2,1,unknown,30-Jun-2017,30-Jun-2017,11-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e active,,,,,,,,,,,0e inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLN02,e2017-RTLN02,H,63.98163889,-81.72139,n,,,,,,01-Jul-2017,01-Jul-2017,date last active,0,unknown,na,2,,2,18-Jul-2017,chick seen,15-Jul-2017,hatch_date_minus_incubation_duration,25.2,2,unknown,01-Jul-2017,01-Jul-2017,01-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e active,,,,,,,check,check,,active,,,,,,,"active, 2e; 1 with pip",,,,success!  Adult on lake with 2 chicks,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLN03,e2017-RTLN03,G,,,n,,,,,,11-Jul-2017,16-Jul-2017,date between last active and last checked,5,failed,predated,2,,0,,,,,25.2,2,unknown,11-Jul-2017,11-Jul-2017,21-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e active,,,,,,,"could not find, send nik?","could not find, send nik?",failed,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLN04,e2017-RTLN04,L,63.99733333,-81.72983,n,,,,,,12-Jul-2017,16-Jul-2017,date between last active and last checked,4,failed,predated,2,,0,,,,,25.2,2,unknown,12-Jul-2017,12-Jul-2017,20-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e active,,,,,,,,failed,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLOT01,e2017-RTLOT01,L,63.99263889,-81.74314,n,,,,,,25-Jun-2017,02-Jul-2017,date between last active and last checked,7,failed,predated,2,,0,,,,,25.2,2,complete,25-Jun-2017,29-Jun-2017,06-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,2e active,,,,1e active,,,,,,,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLOW01,e2017-RTLOW01,K,63.9915,-81.71972,n,,,,,,05-Jul-2017,16-Jul-2017,date between last active and last checked,11,failed,predated,,,0,,,,,25.2,,unknown,05-Jul-2017,13-Jul-2017,20-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"found,  egg number unknown",,,,,,,,active,,,,,,,failed,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLOW02,e2017-RTLOW02,,,,n,,,,,,18-Jul-2017,20-Jul-2017,date between last active and last checked,2,failed,predated,,,0,,,,,25.2,,unknown,18-Jul-2017,18-Jul-2017,22-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"active, adult on nest",,,,failed,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLT01,e2017-RTLT01,L,63.98433333,-81.69494,n,,,,,,26-Jun-2017,09-Jul-2017,date between last active and last checked,13,failed,predated,,,0,,,,,25.2,,unknown,26-Jun-2017,26-Jun-2017,22-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,"active, egg no. unknown",,,,,,,,,,,,,,,,,,,,,,,check,check,,failed,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLT02,e2017-RTLT02,C,63.98433333,-81.69494,n,,n,,,,04-Jul-2017,22-Jul-2017,hatch date,18,success,na,,,1,22-Jul-2017,chick seen,19-Jul-2017,hatch_date_minus_incubation_duration,25.2,,unknown,04-Jul-2017,22-Jul-2017,22-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,,,,,,,active,,,,,,,active,,,,"success, 1 chick hatched",,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLT03,e2017-RTLT03,D,63.97444444,-81.71872,n,,,,,,04-Jul-2017,07-Jul-2017,date between last active and last checked,3,failed,predated,,,0,,,,,25.2,,unknown,04-Jul-2017,04-Jul-2017,10-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,,,,,,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RTLO,RTLT04,e2017-RTLT04,L,63.99472222,-81.73344,n,,,,,,03-Jul-2017,03-Jul-2017,date between last active and last checked,0,failed,predated,,,0,,,,,25.2,,unknown,03-Jul-2017,03-Jul-2017,03-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,failed? Could not find,,,,,,,,"0e, inactive",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RUTU,RTGH01,e2017-RTGH01,K,63.99841667,-81.72722,y,,n,,,,20-Jun-2017,16-Jul-2017,hatch date,26,success,na,4,20-Jun-2017,2,16-Jul-2017,chick seen,13-Jul-2017,hatch_date_minus_incubation_duration,22.5,2,incomplete,18-Jun-2017,16-Jul-2017,20-Jul-2017,,,,,,,,,,,,,,,,,,"2e with stars in cup, adults in area",,,,,,,,,,,4e active,,,"4e active, trap attempt wouldn't sit",,,"4e active, trap attempt wouldn't sit",,,,,active (did not check for hatch signs),2/4e w stars,"3 eggs with stars, 1e with none","4e, 2e w 2 stars","1 chick, 1e with pip, 2e with stars","1 chick out of nest, 2e with stars, 1 chick unseen","2 chicks out of nest with adults, 1e with star",,,,"2 eggs left in nest, very cold, adults still around.",,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RUTU,RTLW01,e2017-RTLW01,L,63.99683333,-81.73161,y,,n,,,,20-Jun-2017,05-Jul-2017,hatch date,15,failed,predated,4,13-Jun-2017,0,05-Jul-2017,estimate,09-Jun-2017,egg floating,22.5,4,complete,20-Jun-2017,20-Jun-2017,25-Jun-2017,,,,,,,,,,,,,,,,,,,,4e active,,,,,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RUTU,RTLW02,e2017-RTLW02,K,63.99761111,-81.72211,y,,y,27-Jun-2017,,,25-Jun-2017,16-Jul-2017,hatch date,21,success,na,4,19-Jun-2017,4,16-Jul-2017,chick seen,20-Jun-2017,hatch_date_minus_incubation_duration,22.5,4,complete,25-Jun-2017,16-Jul-2017,16-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,4e active,,"4e active, band female",,,,,active,,,4e active trap attempt wouldn't sit,,,,,active; did not check for hatch signs,1/4e w star,4e active no hatch signs; previously reported hatch sign likely a calcium deposit on shell,,"3e with stars, 1 with no hs","1e pip, 2e with 3 stars, 1e with 2 stars","3 chicks in nest, 1e with pip!",,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,RUTU,RTN01,e2017-RTN01,I,64.008,-81.67267,y,,y,24-Jun-2017,,,21-Jun-2017,24-Jun-2017,date between last active and last checked,3,failed,predated,4,16-Jun-2017,0,,,12-Jun-2017,egg floating,22.5,4,complete,21-Jun-2017,24-Jun-2017,25-Jun-2017,,,,,,,,,,,,,,,,,,,,,4e active,,,"band female, 4e active",failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,SAGU,SGGH01,e2017-SGGH01,L,63.99266667,-81.74344,y,,,,,,21-Jun-2017,06-Jul-2017,hatch date,15,success,na,2,21-Jun-2017,2,06-Jul-2017,chick seen,12-Jun-2017,hatch_date_minus_incubation_duration,21,2,complete,21-Jun-2017,06-Jul-2017,06-Jul-2017,,,,,,,,,,,,,,,,,,,,,2e active,,,,2e active,,,,2e active,,,,,,,"1 chick, 1 egg pipping",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,SAGU,SGGH02,e2017-SGGH02,L,63.99552778,-81.73719,n,,,,,,02-Jul-2017,07-Jul-2017,date between last active and last checked,5,success,na,2,,1,,,,,21,2,complete,02-Jul-2017,02-Jul-2017,13-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e active,,,,,,,,,0e,,1 chick seen with banded adult 100m from nest,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,SAGU,SGLK01,e2017-SGLK01,K,,,n,,,,,,06-Jul-2017,09-Jul-2017,date between last active and last checked,3,failed,predated,,,0,,,,,21,,unknown,06-Jul-2017,06-Jul-2017,12-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,,,,,,"0e, no sign of adults, failed",,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,SAGU,SGLK02,e2017-SGLK02,K,63.99747222,-81.72650,y,,,,,,21-Jun-2017,11-Jul-2017,hatch date,20,success,na,3,,2,11-Jul-2017,chick seen,17-Jun-2017,hatch_date_minus_incubation_duration,21,3,unknown,21-Jun-2017,11-Jul-2017,11-Jul-2017,,,,,,,,,,,,,,,,,,,,,3e active,,,,,,,,,,,,,,,,,,,,"active, 1egg pipping, 1 dead chick in nest",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,East Bay Mainland,2017,SAGU,SGT01,e2017-SGT01,L,63.99547222,-81.73825,n,,,,,,11-Jul-2017,14-Jul-2017,date between last active and last checked,3,success,na,4,,4,,,,,21,4,complete,11-Jul-2017,11-Jul-2017,18-Jul-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e active,,,,,,check,"hatched, found shells with hatch signs",,,,,,,,,,,,,,,,,,,,,
